id;Fecha;MENCION
69708;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
32255;2013-11-29;LICENCIADO EN EDUCACION
181690;2010-11-05;LICENCIADO EN ENFERMERIA
172658;2008-01-25;LICENCIADO EN EDUCACION MENCION QUIMICA
9729;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
85628;2018-05-25;LICENCIADO EN EDUCACIÓN
85629;2016-12-16;LICENCIADO EN TERAPIA CARDIORESPIRATORIA
3731;2017-04-28;ABOGADO
47611;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47668;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
9730;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
55729;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
62737;2010-11-05;LICENCIADO EN ENFERMERIA
47180;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
47181;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
56080;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
47178;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
47455;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
146652;2008-02-15;INGENIERO AGRONOMO
45432;2015-05-08;LICENCIADO EN EDUCACION
31448;2009-11-27;ABOGADO
62544;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
52953;2013-11-29;LICENCIADO EN EDUCACION
11679;2008-04-18;ABOGADO
47936;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
65728;2012-12-07;LICENCIADO EN ESTUDIOS INTERNACIONALES
47182;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
7772;2018-04-13;LICENCIADO EN INSPECCIÓN DE SALUD PÚBLICA
56126;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
146656;2008-05-30;LICENCIADO EN ENFERMERIA
13674;2010-11-26;ABOGADO
56181;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
157003;2014-11-28;ABOGADO
44542;2010-11-26;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
167510;2009-07-17;LICENCIADO EN EDUCACION
73657;2016-12-02;ABOGADO
25740;2010-04-23;ABOGADO
157004;2008-12-04;LICENCIADO EN CONTADURIA PUBLICA
85631;2012-11-30;LICENCIADO EN EDUCACION
62745;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
29360;2010-11-26;ABOGADO
60551;2013-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
157005;2015-05-08;LICENCIADO EN LETRAS
45272;2011-11-25;ABOGADO
157007;2009-01-16;TECNICO SUPERIOR EN CARDIOPULMONAR
47942;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
38763;2009-11-27;ABOGADO
47903;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
157008;2012-11-23;ABOGADO
35352;2009-11-27;ABOGADO
17635;2009-07-17;LICENCIADO EN EDUCACION
177480;2009-01-23;LICENCIADO EN BIBLIOTECOLOGIA
85633;2016-12-16;LICENCIADO EN TERAPIA CARDIORESPIRATORIA
71040;2016-07-15;LICENCIADO EN ESTUDIOS INTERNACIONALES
77840;2011-03-18;LICENCIADO EN TERAPIA OCUPACIONAL
127629;2018-06-29;ABOGADO
47672;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
21640;2008-07-18;LICENCIADO EN EDUCACIÓN
55176;2009-10-23;LICENCIADO EN ENFERMERIA
55195;2009-10-23;LICENCIADO EN ENFERMERIA
9739;2008-07-18;LICENCIADO EN EDUCACIÓN
79867;2011-03-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
22416;2008-11-07;LICENCIADO EN ENFERMERIA
70366;2012-03-23;LICENCIADO EN ENFERMERIA
70150;2012-03-22;TECNICO SUPERIOR EN INSPECCION EN SALUD PUBLICA
47793;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
47179;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
47084;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
5732;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
47889;2009-01-16;TECNICO SUPERIOR EN INFORMACION DE SALUD
69684;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
151851;2008-01-25;LICENCIADO EN FILOSOFIA
55542;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
5733;2013-11-28;ABOGADO
64035;2011-03-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
47183;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
62822;2011-11-11;LICENCIADO EN ENFERMERIA
7779;2008-12-04;LICENCIADO EN TRABAJO SOCIAL
47692;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
172693;2009-01-23;LICENCIADO EN ARTES
47944;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
62534;2008-05-30;TECNICO SUPERIOR EN ENFERMERIA
172696;2008-01-18;TECNICO SUPERIOR EN CARDIOPULMONAR
7780;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
30852;2016-12-02;ABOGADO
56185;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
31049;2009-04-24;ABOGADO
162264;2014-03-28;LICENCIADO EN CONTADURIA PUBLICA
136221;2009-11-27;ABOGADO
15660;2013-03-08;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
15661;2008-01-25;LICENCIADO EN EDUCACION MENCION FISICA
1717;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
59066;2008-03-07;LICENCIADO EN FISIOTERAPIA
69456;2015-11-20;LICENCIADO EN EDUCACION
56148;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
9745;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
64152;2011-03-18;TECNICO SUPERIOR EN INSPECCION EN SALUD PUBLICA
47457;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
62742;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
187323;2018-11-30;LICENCIADO EN BIBLIOTECOLOGIA
7782;2012-11-30;LICENCIADO EN EDUCACION
37760;2009-11-27;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
37760;2011-12-02;LICENCIADO EN ESTUDIOS INTERNACIONALES
172707;2010-11-26;ABOGADO
57860;2011-11-25;ABOGADO
55730;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
55756;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
47612;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47613;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
53742;2013-11-29;LICENCIADO EN EDUCACION
21652;2008-12-04;SOCIOLOGO
21652;2009-07-17;LICENCIADO EN EDUCACIÓN MENCIÓN:CIENCIAS SOCIALES
36450;2011-01-28;LICENCIADO EN BIBLIOTECOLOGIA
73458;2015-11-27;ABOGADO
141488;2012-03-23;ABOGADO
51741;2011-07-08;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
151862;2010-12-03;ECONOMISTA
59053;2008-03-07;LICENCIADO EN FISIOTERAPIA
47184;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
15668;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
47086;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47088;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
28266;2011-01-28;LICENCIADO EN COMUNICACION SOCIAL
47050;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47090;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
21655;2011-07-29;LICENCIADO EN EDUCACION
47693;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
141494;2008-07-18;LICENCIADO EN EDUCACIÓN
17643;2018-04-13;LICENCIADO EN INSPECCIÓN DE SALUD PÚBLICA
141496;2008-06-30;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
47946;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
62613;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
47891;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
69291;2013-11-28;ABOGADO
72250;2009-03-27;TECNICO SUPERIOR EN ENFERMERIA
22277;2008-03-07;LICENCIADO EN FISIOTERAPIA
22277;2009-01-16;LICENCIADO EN TERAPIA OCUPACIONAL
22277;2010-01-29;LICENCIADO EN EDUCACION
47932;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
56060;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
55256;2013-03-22;LICENCIADO EN EDUCACION
48481;2014-04-25;LICENCIADO EN ARCHIVOLOGIA
9753;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
59055;2008-03-07;LICENCIADO EN FISIOTERAPIA
21658;2009-01-23;LICENCIADO EN EDUCACION
17646;2013-03-22;LICENCIADO EN EDUCACION
84571;2012-03-22;LICENCIADO EN FISIOTERAPIA
56039;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
78062;2011-03-18;LICENCIADO EN FISIOTERAPIA
5739;2008-11-28;ABOGADO
85639;2011-07-29;LICENCIADO EN EDUCACIÓN MENCIÓN: ARTES
22285;2009-11-27;ABOGADO
53059;2009-03-27;LICENCIADO EN ENFERMERIA
85640;2016-12-02;ABOGADO
25755;2009-07-17;LICENCIADO EN EDUCACION
71584;2009-01-23;LICENCIADO EN HISTORIA
47948;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
52211;2017-06-02;Licenciado en Trabajo Social
56091;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
85641;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
85644;2016-12-02;ABOGADO
3748;2008-01-25;LICENCIADO EN EDUCACION
7787;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
187359;2009-07-17;LICENCIADO EN HISTORIA
151878;2008-05-30;LICENCIADO EN ENFERMERIA
58751;2017-03-17;LICENCIADO EN FISIOTERAPIA
55692;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
29298;2017-12-05;ABOGADO
52250;2018-12-04;ABOGADO
48348;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
9760;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
3751;2018-04-13;LICENCIADO EN INSPECCIÓN DE SALUD PÚBLICA
127596;2017-11-17;LICENCIADO EN BIBLIOTECOLOGIA
18054;2011-11-25;ABOGADO
28172;2009-01-23;LICENCIADO EN BIBLIOTECOLOGIA
9761;2010-06-04;LICENCIADO EN ADMINISTRACION COMERCIAL
47458;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
78878;2011-01-28;LICENCIADO EN EDUCACION
48351;2011-11-11;LICENCIADO EN ENFERMERIA
63711;2011-03-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
9763;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
48349;2018-04-13;LICENCIADO EN INSPECCIÓN DE SALUD PÚBLICA
53052;2009-03-27;LICENCIADO EN ENFERMERIA
32672;2009-07-23;INGENIERO AGRONOMO
48039;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
136264;2009-11-27;ABOGADO
9768;2008-11-28;ABOGADO
48262;2009-10-23;LICENCIADO EN ENFERMERIA
46358;2014-04-25;LICENCIADO EN EDUCACION
30947;2011-11-25;ABOGADO
15679;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
62612;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
5745;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
38091;2010-11-26;ABOGADO
40229;2014-04-25;LICENCIADO EN EDUCACION
29088;2010-01-29;LICENCIADO EN PSICOLOGIA
59510;2008-03-07;LICENCIADO EN FISIOTERAPIA
47376;2012-03-22;TECNICO SUPERIOR EN RADIOLOGIA E IMAGENOLOGIA
7798;2018-04-13;LICENCIADO EN INSPECCIÓN DE SALUD PÚBLICA
146721;2010-11-26;ABOGADO
55230;2009-10-23;LICENCIADO EN ENFERMERIA
47406;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
55186;2009-10-23;LICENCIADO EN ENFERMERIA
47614;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47915;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
47688;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47639;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
63795;2011-03-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
11706;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
151892;2008-07-18;LICENCIADO EN EDUCACION MENCION BIOLOGIA
7800;2018-04-13;LICENCIADO EN INSPECCIÓN DE SALUD PÚBLICA
162310;2010-06-04;LICENCIADO EN ADMINISTRACION COMERCIAL
32242;2015-11-20;LICENCIADO EN EDUCACION
38018;2008-07-18;LICENCIADO EN EDUCACIÓN
44080;2012-06-22;LICENCIADO EN TRABAJO SOCIAL
62604;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
84544;2012-03-22;LICENCIADO EN TERAPIA OCUPACIONAL
77810;2011-03-18;LICENCIADO EN TERAPIA OCUPACIONAL
48963;2014-04-25;LICENCIADO EN FILOSOFIA
47191;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
25765;2009-10-23;LICENCIADO EN ENFERMERIA
191495;2011-11-25;ABOGADO
62965;2009-10-23;LICENCIADO EN ENFERMERIA
7804;2018-04-13;LICENCIADO EN INSPECCIÓN DE SALUD PÚBLICA
25766;2013-11-29;LICENCIADO EN EDUCACION
29445;2009-04-24;ABOGADO
46208;2011-11-11;LICENCIADO EN EDUCACION
38871;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
167587;2008-01-25;LICENCIADO EN EDUCACION MENCIÓN: FILOSOFIA
176045;2016-11-25;LICENCIADO EN EDUCACION
38749;2010-11-26;ABOGADO
47615;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
63574;2011-03-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
46266;2016-11-25;LICENCIADO EN EDUCACION
17654;2009-07-17;LICENCIADO EN FILOSOFIA
79311;2013-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
136286;2009-07-17;LICENCIADO EN ARTES
47679;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47670;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
79288;2013-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47633;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
55759;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
47622;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
79258;2013-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47634;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47695;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47696;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
157092;2012-11-23;ABOGADO
25768;2009-10-23;LICENCIADO EN ENFERMERIA
62772;2010-11-05;LICENCIADO EN ENFERMERIA
19614;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
26666;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
141548;2016-11-04;ARQUITECTO
40985;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
5750;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
15683;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
19617;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
47949;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
17655;2010-06-04;SOCIOLOGO
17657;2008-11-28;ABOGADO
44695;2008-11-07;LICENCIADO EN ENFERMERIA
85651;2016-12-02;ABOGADO
55414;2011-11-25;ABOGADO
17658;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
28994;2008-01-25;LICENCIADO EN EDUCACION
3762;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
19620;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
19621;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
45645;2010-11-26;ABOGADO
151914;2009-01-23;LICENCIADO EN EDUCACION
69787;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
181774;2009-07-17;LICENCIADO EN EDUCACION
64240;2008-07-18;LICENCIADO EN EDUCACIÓN
55421;2012-11-23;ABOGADO
84531;2012-03-22;LICENCIADO EN FISIOTERAPIA
167600;2018-05-25;LICENCIADO EN ARCHIVOLOGÍA
1738;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
28087;2012-03-30;LICENCIADO EN ARTES
5751;2010-07-23;LICENCIADO EN HISTORIA
45280;2011-11-25;ABOGADO
59501;2008-03-07;LICENCIADO EN FISIOTERAPIA
22825;2008-07-18;LICENCIADO EN ARTES
176059;2009-07-17;LICENCIADO EN EDUCACION
35500;2009-11-27;ABOGADO
68273;2015-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
56117;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
35586;2009-11-27;ABOGADO
157102;2009-01-23;LICENCIADO EN BIBLIOTECOLOGIA
25772;2008-11-28;ABOGADO
146737;2008-07-18;LICENCIADO EN FILOSOFIA
13702;2008-03-07;LICENCIADO EN FISIOTERAPIA
45243;2010-11-26;ABOGADO
3764;2008-11-28;ABOGADO
11713;2009-01-23;LICENCIADO EN EDUCACIÓN  MENCIÓN HISTORIA
48405;2008-11-07;LICENCIADO EN ENFERMERIA
85654;2015-11-20;LICENCIADO EN EDUCACION
47694;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
127551;2018-03-16;LICENCIADO EN CIENCTAS ESTADÍSTICAS
47192;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
17660;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
162341;2009-11-27;ABOGADO
47697;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47699;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47691;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47616;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
45281;2014-11-28;ABOGADO
47950;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
141573;2011-01-28;LICENCIADO EN EDUCACION
19629;2016-12-02;ABOGADO
78258;2017-11-17;LICENCIADO EN EDUCACIÓN
53598;2014-04-25;LICENCIADO EN EDUCACION
187409;2008-01-25;LICENCIADO EN EDUCACION
78571;2015-11-20;LICENCIADO EN EDUCACION
61809;2009-01-23;LICENCIADO EN EDUCACION
30639;2008-07-18;LICENCIADO EN EDUCACIÓN
59493;2011-01-28;LICENCIADO EN EDUCACION
136306;2014-04-25;LICENCIADO EN EDUCACION
9786;2009-01-23;LICENCIADO EN ARCHIVOLOGIA
13704;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
47552;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47550;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
47551;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
56030;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
65819;2013-11-28;ABOGADO
11717;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
85656;2016-12-16;LICENCIADO EN TERAPIA CARDIORESPIRATORIA
44552;2011-11-25;LICENCIADO EN CIENCIAS POLITICAS Y ADMINISTRATIVAS
65346;2013-11-28;ABOGADO
162349;2016-12-09;LICENCIADO EN CONTADURIA PUBLICA
25777;2008-07-18;LICENCIADO EN EDUCACIÓN
26153;2009-03-27;LICENCIADO EN ENFERMERIA
55428;2011-03-25;ABOGADO
5757;2008-07-18;LICENCIADO EN LETRAS
47951;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
17663;2018-04-13;LICENCIADO EN INSPECCIÓN DE SALUD PÚBLICA
13708;2009-07-17;LICENCIADO EN EDUCACION MENCION BIOLOGIA
9788;2011-07-29;LICENCIADO EN EDUCACION MENCIÓN: FILOSOFIA
68240;2012-11-16;LICENCIADO EN ENFERMERIA
52675;2013-11-28;ABOGADO
32990;2008-11-28;ABOGADO
77901;2018-03-16;LICENCIADO EN ADMINISTRACIÓN COMERCIAL
77831;2011-03-18;LICENCIADO EN TERAPIA OCUPACIONAL
35344;2009-11-27;ABOGADO
61242;2008-03-07;LICENCIADO EN FISIOTERAPIA
46922;2012-06-22;SOCIOLOGO
176083;2013-11-28;ABOGADO
7818;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
3769;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
85659;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
21672;2013-03-08;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
47863;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
5759;2018-04-13;LICENCIADO EN INSPECCIÓN DE SALUD PÚBLICA
17664;2009-01-23;LICENCIADO EN EDUCACION
25779;2009-07-17;LICENCIADO EN ARCHIVOLOGIA
62575;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
19633;2014-11-21;LICENCIADO EN EDUCACION
71607;2016-11-25;LICENCIADO EN EDUCACION
55750;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
3772;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
47194;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
55656;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
40991;2016-07-01;LICENCIADO EN EDUCACION
3773;2014-04-25;LICENCIADO EN HISTORIA
47195;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
47196;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
47199;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
55589;2010-01-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
26194;2015-12-11;ARQUITECTO
151938;2010-07-09;INGENIERO AGRONOMO
48313;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
181800;2011-11-11;LICENCIADO EN BIBLIOTECOLOGIA
34177;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
62638;2010-11-05;LICENCIADO EN ENFERMERIA
39004;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
36598;2011-01-28;LICENCIADO EN EDUCACION
39015;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
29057;2011-11-25;ABOGADO
5763;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
59851;2016-11-25;LICENCIADO EN TRADUCCION E INTERPRETACION
85664;2016-12-02;ABOGADO
25782;2009-10-23;LICENCIADO EN ENFERMERIA
167631;2016-12-02;ABOGADO
77943;2011-03-18;LICENCIADO EN FISIOTERAPIA
141595;2008-06-13;SOCIOLOGO
38667;2012-06-22;LICENCIADO EN ADMINISTRACION COMERCIAL
176098;2011-11-11;LICENCIADO EN BIBLIOTECOLOGIA
82338;2017-06-16; 	LICENCIADO EN ENFERMERÍA
146763;2018-11-30;LICENCIADO EN LETRAS
146764;2013-06-28;LICENCIADO EN CIENCIAS ESTADISTICAS
55830;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
21679;2009-07-17;LICENCIADO EN HISTORIA
62581;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
47857;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
40702;2014-07-25;LICENCIADO EN ENFERMERIA
47096;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
55616;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
47053;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
69783;2010-03-26;TECNICO SUPERIOR EN INFORMACION DE SALUD
47698;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
3778;2008-11-28;ABOGADO
70415;2012-03-22;TECNICO SUPERIOR EN INFORMACION DE SALUD
47953;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
68485;2009-10-23;TECNICO SUPERIOR EN ENFERMERIA
68483;2009-10-23;TECNICO SUPERIOR EN ENFERMERIA
21681;2018-04-13;LICENCIADO EN INSPECCIÓN DE SALUD PÚBLICA
1749;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
85666;2017-12-05;ABOGADO
19638;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
5769;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
47617;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
21683;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
85667;2016-12-02;ABOGADO
7824;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
63803;2011-03-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
64798;2013-11-28;ABOGADO
41032;2010-01-29;LICENCIADO EN EDUCACION
47797;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
47799;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
47801;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
47774;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
32338;2015-06-19;LICENCIADO EN CONTADURIA PUBLICA
47460;2008-03-07;TECNICO SUPERIOR EN INFORMACION DE SALUD
9797;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
3783;2014-03-13;LICENCIADO EN INSPECCIÓN EN SALUD PUBLICA
79214;2015-06-05;LICENCIADO EN ENFERMERIA
38588;2009-11-27;ABOGADO
59496;2011-01-28;LICENCIADO EN EDUCACION
32975;2011-11-25;ABOGADO
43572;2016-12-02;ABOGADO
85668;2015-06-05;LICENCIADO EN TECNOLOGIA Y TERAPIA CARDIORRESPIRATORIA
191564;2008-11-07;LICENCIADO EN ENFERMERIA
3784;2010-07-23;LICENCIADO EN ARTES
194314;2018-12-04;ABOGADO
64244;2009-01-16;LICENCIADO EN TERAPIA OCUPACIONAL
13721;2018-04-13;LICENCIADO EN INSPECCIÓN DE SALUD PÚBLICA
76704;2009-10-23;LICENCIADO EN ENFERMERIA
85670;2009-11-27;ABOGADO
136349;2011-12-16;LICENCIADO EN BIOLOGIA
35557;2009-11-27;ABOGADO
17669;2018-04-13;LICENCIADO EN INSPECCIÓN DE SALUD PÚBLICA
47919;2008-01-18;TECNICO SUPERIOR EN INFORMACION DE SALUD
157160;2014-04-25;LICENCIADO EN LETRAS
85671;2016-12-16;LICENCIADO EN TERAPIA CARDIORESPIRATORIA
146778;2016-12-09;LICENCIADO EN CONTADURIA PUBLICA
41301;2011-01-28;LICENCIADO EN PSICOLOGIA
